cleaned_text,text_cleaned,sentiment_label,sentiment_score
ini proyek ehhh program sambil menyelam mnum airrr taukan seperti di bilang tempo bikin program kliatannya populistapiiiii pelaksanaan nya jadi rebutan ordal,proyek ehhh program selam mnum airrr tau bilang tempo bikin program kliatannya populistapiiiii laksana nya jadi rebut ordal,LABEL_4,0.31664323806762695
iya,iya,LABEL_3,0.2595747113227844
sdh gak ada yg bisa dipercaya bagaimana nasib bangsa ini ke depan ya,sdh percaya bagaimana nasib bangsa depan,LABEL_4,0.261711448431015
saadlah bahwa hidup kalian adalah punya tuhan dan akan kembali pada tuhan kelak akan diminta pertanggungjawabannya,saadlah hidup kalian punya tuhan tuhan kelak minta pertanggungjawabannya,LABEL_4,0.2955836057662964
pejabat negara terkorup dan hidup mati kita di tangan mereka,jabat negara korup hidup mati tangan,LABEL_4,0.25848788022994995
evaluasi mbg tidak gratis dia pakai anggaran apbn harusnya skala prioritas berikan kepada anak yang benar dari keluarga miskin yg memang ortunya kesulitan memberi makan realitanya dilapangan banyak makanan yg tidak habisan oleh murid akhirnya buat makan ayam mubadzir karena salah sasaran,evaluasi mbg gratis pakai anggar apbn harus skala prioritas ikan anak benar keluarga miskin memang ortunya sulit beri makan realitanya lapang banyak makan habis murid akhir buat makan ayam mubadzir salah sasar,LABEL_4,0.32352572679519653
apapun akan salah dimata tempo,apa salah mata tempo,LABEL_3,0.23795539140701294
sejak retreat pun keliatan hahahah,sejak retreat liat hahahah,LABEL_4,0.24563661217689514
bocor alus datagkan dong nasumbernya pertamina kelantuanya masak suruh negelitin kalian nongrong,bocor alus datagkan dong nasumbernya pertamina kelantuanya masak suruh negelitin kalian nongrong,LABEL_4,0.298202782869339
program mbg ini seharusnya berdampak ekonomi dan edukasi bagi warungwarung sekitar sekolah tapi nyatanya program ini terkesan eksklusif,program mbg dampak ekonomi edukasi warungwarung sekolah nyata program kes eksklusif,LABEL_4,0.27382829785346985
sudah ketebak sih yaa akan terjadi seperti ini namanya juga duit banyak masalah juga pasti banyak karena semuanya pengen dapat untung banyak,tebak sih yaa jadi nama duit banyak masalah banyak semua ken untung banyak,LABEL_4,0.26940521597862244
jangan kasih kendor tempo terus bersuara,jangan kasih kendor tempo terus suara,LABEL_4,0.23102720081806183
buahaha si a,buahaha si a,LABEL_4,0.258068323135376
ooo pantes,ooo pantes,LABEL_3,0.25519925355911255
bgini loh penyedia mbg atau mitra badan gizi nasional yg tersedia itu kan hrs punya modal yg sgt besar dan wajib lewat lelang dgn persyaratan yg bnyk tdk mainx toh jg dlm penawaran disebut harga dan menu itu terbuka secara luas dan transparans kritis wajib tp jgn tendensius kawal sj jika mmg ada sesuatu yg tdk pd tempatnya ya sikat tp jika itu jujur dan terbuka jg profesional akui dan apresiasi itu jgn dilihat buruk nya doang hrs objektif dan adil menyikapi smua itu,bgini loh sedia mbg mitra badan gizi nasional sedia kan hrs punya modal sgt besar wajib lewat lelang syarat bnyk tdk mainx jg dlm tawar sebut harga menu buka luas transparans kritis wajib tp jgn tendensius kawal sj mmg tdk pd tempat sikat tp jujur buka jg profesional aku apresiasi jgn lihat buruk nya doang hrs objektif adil sikap smua,LABEL_4,0.3327375650405884
dari awal juga ga percaya sama proyek makan gratis ini soalnya banyak tikus,awal percaya sama proyek makan gratis soal banyak tikus,LABEL_4,0.2640141546726227
progral terkorup hanja kedok doang mkn gratis,progral korup hanja kedok doang mkn gratis,LABEL_4,0.2729432284832001
umkm akan mustahil bisa ikutan jadi mitra sudah sangat jelas penyampaian di atas untuk menjadi mitra butuh modal awal jutaan bahkan milyaran kalo emang beneran mau menghidupkan umkm ubah itu aturan dan berikan kepastian pembayaran jika perlu pembayaran dilakukan dimuka saya bekerja sebagai pengelola katering sekolah lumayan lama insya allah lebih paham kondisi di lapangan berikan akses kemudahan mitra itu kepada kami para umkm kami pastikan kami berikan makanan yang bergizi dan tentunya menunya disukai anakanak,umkm mustahil ikut jadi mitra sangat jelas sampai atas jadi mitra butuh modal awal juta bahkan milyaran kalo emang beneran mau hidup umkm ubah atur ikan pasti bayar perlu bayar laku muka kerja kelola katering sekolah lumayan lama insya allah lebih paham kondisi lapang ikan akses mudah mitra umkm pasti ikan makan gizi tentu menu suka anakanak,LABEL_1,0.29698559641838074
pemerintah makin kesini makin kesana,perintah makin kesini makin kesana,LABEL_4,0.2575848698616028
mangkanya rezim sekarang ngotot untuk makanan geratis rupanya ladang bancakan kalau memang mau membantu yang kurang gizi seharusnya di bagi secara langsung bukan pukul semua rata tapi di koropsi bisa gendut anggaranya,mangkanya rezim sekarang ngotot makan gerat rupa ladang bancak kalau memang mau bantu kurang gizi langsung bukan pukul semua rata koropsi gendut anggara,LABEL_4,0.2790680229663849
hati berikutnya proyek danantara itu bisa habis itu triliyunan uang negara dan rakyat,hati ikut proyek danantara habis triliyunan uang negara rakyat,LABEL_4,0.2871593236923218
mbg dan rumah gratis tu harusnya buat ngurangi hutang aja bos program mbg tu kalau serius tu dananya langsung ke ortu murid masing tinggal pemerintah dan warga yg ngawasin perumahan gratis lebih baik rusun pakai gratis bergantian biar bisa bergantian dg yg belum punya rumah lainya,mbg rumah gratis tu harus buat ngurangi hutang aja bos program mbg tu kalau serius tu dana langsung ortu murid masing tinggal perintah warga ngawasin rumah gratis lebih baik rusun pakai gratis ganti biar ganti dg punya rumah lai,LABEL_4,0.3181180953979492
ya memang siapnya duitnya susah cair,memang siap duit susah cair,LABEL_4,0.2700861394405365
pertanyaan dari saya yayasan yang dapat proyek mbg tersebut apakah melalui tender nilainya milyaran lho,tanya yayasan proyek mbg sebut lalu tender nilai milyaran lho,LABEL_4,0.2889595627784729
memang ga terlalu urgent sih proyek mbg ini lebih better memprioritaskan program pendidikan merata dan gratis bagi seluruh warga indonesia karena masih banyak ditemukan anakanak muda yang tidak bisa sekolah karena tidak memiliki biaya,memang terlalu urgent sih proyek mbg lebih better prioritas program didik rata gratis seluruh warga indonesia banyak temu anakanak muda sekolah milik biaya,LABEL_4,0.28323572874069214
masya allah pekerja tatoan gondrong bisa di terima di tempo maju terus tempo,masya allah kerja tato gondrong terima tempo maju terus tempo,LABEL_4,0.3192690312862396
ganti presiden ganti pemain,ganti presiden ganti main,LABEL_3,0.2215282917022705
biar gak ngegosip ikut aja bantu terlibat coba bikin satu dapur kan nanti juga tahu semuanya,biar ngegosip ikut aja bantu libat coba bikin satu dapur kan tahu semua,LABEL_4,0.27478232979774475
mbg di skolah anak basi makanan nya dan berbau logam tempat makan,mbg skolah anak basi makan nya bau logam tempat makan,LABEL_4,0.2975766658782959
sekarang tempo mulai menerapkan nilai ekonomi lama jadi tempo berbayar,sekarang tempo mulai terap nilai ekonomi lama jadi tempo bayar,LABEL_1,0.2489244043827057
kenapa tim nya bantu apa yg salah untuk dukung kelancaranya mbg dana poles harus segera buat tempo,tim nya bantu apa salah dukung kelancaranya mbg dana poles segera buat tempo,LABEL_4,0.3050267696380615
ya begitulah negara kapitalis sekuler yg memisahkan agama dengan negara apapun untuk bisnis bahkan seandainya bisa langitpun maunya dipetak petak untuk bisnis ganti dengan sistem rahmatan lil alamin yaitu islam,begitu negara kapitalis sekuler pisah agama negara apa bisnis bahkan anda langit mau petak petak bisnis ganti sistem rahmat lil alamin islam,LABEL_4,0.29963886737823486
di daerah saya maka grati lancar n nirmal tdak ada kendala baik segi kesiapan n pembayaran normal n lancar seperti ngara orang jga,daerah grati lancar n nirmal tdak kendala baik segi kesiap n bayar normal n lancar ngara orang jga,LABEL_4,0.3257957100868225
bobrok bener sih negara herannya masih banyak orang miskin yg koar mendukung sehat selalu ya team jurnalis tempo,bobrok bener sih negara heran banyak orang miskin koar dukung sehat selalu team jurnalis tempo,LABEL_4,0.27125999331474304
ingat jaman kampanye mereka banyak yg bilang makan siang gratis akan memutar roda ekonomi rakyat saya tetep tak percaya omongan mereka kini makin tak percaya lagi karena kita memang nggak ada harapan kok,ingat jaman kampanye banyak bilang makan siang gratis putar roda ekonomi rakyat tetep tak percaya omong kini makin tak percaya memang harap kok,LABEL_4,0.3018982410430908
dah gak sabar oknumoknum yang lapar dikerangkeng kpk harus gerak cepat sebelum kerugian negara semakin besar,dah sabar oknumoknum lapar kerangkeng kpk gerak cepat rugi negara makin besar,LABEL_4,0.3230813443660736
sebenernya produk jurnalis tempo ini invetigasinya valid apa tidak ya pertanyaannya jika produk junalis tempo salah apakah bisa di gugat,sebenernya produk jurnalis tempo invetigasinya valid apa tanya produk junalis tempo salah gugat,LABEL_4,0.2547600567340851
makan bergizi belum bayar rakyat di cekokkin dgn makanan haram kasihan pengolah makanan dgn usaha nya kandas belum di bayar emang penipujokowi aja kontraktor jalan tol belum dibayar sama dgn program prabowo gibran,makan gizi bayar rakyat cekokkin makan haram kasihan olah makan usaha nya kandas bayar emang penipujokowi aja kontraktor jalan tol bayar sama program prabowo gibran,LABEL_4,0.32892560958862305
ohh ini channel dari media yang didanai george soros,ohh channel media dana george soros,LABEL_4,0.2371334731578827
bang kalo indonesia tidak bisa menghukum mati bagi barangsiapa yang terbukti mengkorupsi anggaran negara diatas m maka jangan berharap indonesia emas bisa tercapai bisakah membahas hal tsb bang maju terus tanpa batas untuk indonesia emas,bang kalo indonesia hukum mati barangsiapa bukti korupsi anggar negara atas m jangan harap indonesia emas capai bisa bahas tsb bang maju terus batas indonesia emas,LABEL_4,0.29798755049705505
pantesan gak jadi galak sama koruptor ya kali menjarain diri sendiri dan teman nya,pantesan jadi galak sama koruptor kali menjarain diri sendiri teman nya,LABEL_4,0.2931075990200043
mbg banyak yang tidak tepat sasaran,mbg banyak tepat sasar,LABEL_4,0.2530178129673004
masya allah hasil investigasi tempo sejalan dengan isu yg banyak beredar dimasyarakat semoga dilaknat semua pihak yg trlibat dalam proyek mbg yg akan byk merugikan keuangan negara,masya allah hasil investigasi tempo jalan isu banyak edar masyarakat moga laknat semua pihak trlibat proyek mbg byk rugi uang negara,LABEL_4,0.3813503682613373
tempo tidak objektif,tempo objektif,LABEL_0,0.2389073669910431
pengen gumoh ga sih korupsi lagi korupsi lagi,ken gumoh sih korupsi korupsi,LABEL_4,0.25268784165382385
gak usah makan gratis waktu pembuatan komponen cadangan itu jg proyek macam gak tau akal bulus pejabat aja,usah makan gratis waktu buat komponen cadang jg proyek macam tau akal bulus jabat aja,LABEL_4,0.2986084818840027
program mbg jadi ladang baru bagi para maling berdasi,program mbg jadi ladang baru maling das,LABEL_4,0.27073824405670166
tempo jangan takut meskipun dikirimi paket kepala setan sekalipun toh ada uu ttg pers,tempo jangan takut meski kirim paket kepala setan sekalipun uu ttg pers,LABEL_4,0.3185328543186188
temp memasak senggol dong spill harga dong bossss,temp masak senggol dong spill harga dong bossss,LABEL_4,0.2768051326274872
i see,i see,LABEL_3,0.2824021875858307
programnya bergizi uangnya juga enak diembat,program gizi uang enak embat,LABEL_1,0.2466672956943512
dari awal saya meragukan evektifitas dar i program mbg,awal ragu evektifitas dar i program mbg,LABEL_4,0.28360021114349365
rakyat indonesia cuma dua pendukung pemerintah dan antipemerintah ga ada org yang sokan di tengah siapapun jadi presiden logisnya kalo ada proyek apa pun pasti dikasih ke pendukung pemerintah ngapain ngasih ke org yg antipemerintahpasti dirusak proyeknya,rakyat indonesia cuma dukung perintah antipemerintah org sok tengah siapa jadi presiden logis kalo proyek apa kasih dukung perintah ngapain ngasih org antipemerintahpasti rusak proyek,LABEL_4,0.2892425060272217
gelaaaappp suraaaaammm,gelaaaappp suraaaaammm,LABEL_4,0.24531763792037964
citra tempo akan di hati rakyat apabila sll menampilkan data yang sdh terverifikasi dan jangan terlalu banyak bumbunya dan zat pewarna yang beracun,citra tempo hati rakyat apabila sll tampil data sdh verifikasi jangan terlalu banyak bumbu zat warna racun,LABEL_4,0.3259914815425873
memasak tempe,masak tempe,LABEL_3,0.24917417764663696
bukan hal mengagetkan bos,bukan kaget bos,LABEL_4,0.23435133695602417
sudah diduga akan jadi bancakan baru bagi para pendukung penguasa persis seperti proyek food estate yang gagal itu,duga jadi bancak baru dukung kuasa persis proyek food estate gagal,LABEL_4,0.3107239305973053
kami dari kalsel suka ngumpul nyimak bocor alus lanjut mas pramono rakyat ada dibarisan tempo,kalsel suka ngumpul nyimak bocor alus lanjut mas pramono rakyat baris tempo,LABEL_4,0.262685090303421
ah tempo,ah tempo,LABEL_3,0.2375010997056961
t klo dipake utk biaya pendidikan gratis bakal luar biasa biarlah urusan gizi anak² kami biar kami sbg orang tua yg urus,t klo dipake utk biaya didik gratis bakal luar biasa biar urus gizi anak biar sbg orang tua urus,LABEL_4,0.27859604358673096
ingat bansos covid aja di korup jangan pura bodoh lah semua proyek pasti ada ulat nya,ingat bansos covid aja korup jangan pura bodoh lah semua proyek ulat nya,LABEL_4,0.3212224841117859
sejak awal dicanangkan program mbg saya langsung tertawa saya langsung berpikir bagaimana mekanismenya siapa pelaksananya bagaimana juknisnya dsb dari situ saya sudah pesimis apalagi programnya dipaksakan dan terburu pasti cuma jadi bahan bancakan uang gede coooy,sejak awal canang program mbg langsung tertawa langsung pikir bagaimana mekanisme siapa laksana bagaimana juknisnya situ pesimis program paksa buru cuma jadi bahan bancak uang gede coooy,LABEL_4,0.29076454043388367
mari rapatkan barisansudah waktunya rakyat bersatu rakyat kecil dipungut pajak dengan bahasa halusnya padahal kita diperas untuk mensejahterakan mereka ya pemerintahjelas sekali bahwa musuh rakyat indonesia adalah pemerintah itu sendiridi indonesia tidak kekurangan orang pintar dan jujur mereka hanya disingkirkan oleh pihak yang berkuasa di negeri ini dari mulai presiden ketua dpr dan ditambah lagi tni dimana presiden kita sekarang mantan anggota tnijangan harap tragedi akan terjadi karena dalang dan mafianya adalah mereka,rapat barisansudah waktu rakyat satu rakyat kecil pungut pajak bahasa halus padahal peras sejahtera pemerintahjelas sekali musuh rakyat indonesia perintah sendiridi indonesia kurang orang pintar jujur singkir pihak kuasa negeri mulai presiden ketua dpr tambah tni presiden sekarang mantan anggota tnijangan harap tragedi jadi dalang mafia,LABEL_4,0.31680211424827576
kapan beliau turun jabatan,kapan beliau turun jabat,LABEL_4,0.2603135108947754
kenapa saya tidak merasa heran,rasa heran,LABEL_3,0.2524093687534332
sudah sangat bisa diduga bahwa proyek makan bergizi gratis itu akan demikian jangankan pmbg penanganan covid yang kategorinya bencana saja bocor di manamana,sangat duga proyek makan gizi gratis jangan pmbg tangan covid kategori bencana bocor manamana,LABEL_4,0.24629318714141846
mbg makan babi gratis,mbg makan babi gratis,LABEL_4,0.2537819743156433
dimana ada program disitu ada bagi bagi kue,program situ kue,LABEL_3,0.26198887825012207
satuju brow mbg program sontoloyo,satuju brow mbg program sontoloyo,LABEL_4,0.2832902669906616
media antek asing koarrakyat udh ga buta bosslama tempe ga laku,media antek asing koarrakyat udh buta bosslama tempe laku,LABEL_4,0.3060574233531952
sarapan dengan suguhan yg sangat kenyang,sarap suguh sangat kenyang,LABEL_3,0.27298107743263245
itu katering yang terafiliasi dengan kementerian onoh coba diaudit dah,katering afiliasi menteri onoh coba audit dah,LABEL_4,0.2896956205368042
makanya udah tau setiap ada proyek nya jangan gegabah bikin program dengan embel menepati janji kampanye akhirnya boncos juga kan ini ulat nya baru di awal udah keliatan belom ketengah jalan paham yaw,makanya udah tau proyek nya jangan gegabah bikin program embel tepat janji kampanye akhir boncos kan ulat nya baru awal udah liat bom tengah jalan paham yaw,LABEL_4,0.2898666262626648
budget segini penyajian ada selisih sisanya,budget gin saji selisih sisa,LABEL_1,0.2837830185890198
не знаю как мне это попалось в рекомендации но вы очень интересно рассказываете привет из осетии,               ,LABEL_3,0.25633400678634644
pentesan penggagas mbg gemoy badannya wkwkwkwk,pentesan gagas mbg gemoy badan wkwkwkwk,LABEL_4,0.2884513735771179
mudah ditebak,mudah tebak,LABEL_1,0.28355833888053894
oke gasoke gashasil yg dukung tuhhh,oke gasoke gashasil dukung tuhhh,LABEL_4,0.27247223258018494
kalaupun program mbg masih mau diteruskan ikuti langkah kdm kasih uang rb ke setiap orang tua murid pengawasanya seluruh guru,kalaupun program mbg mau terus ikut langkah kdm kasih uang rb orang tua murid pengawasanya seluruh guru,LABEL_4,0.3300666809082031
mantap tempo teruslah menebar berita yg baikkritik terus pemerntah yg berbau korupsi dan penyelewengan kekuasaan,mantap tempo terus tebar berita baikkritik terus pemerntah bau korupsi seleweng kuasa,LABEL_4,0.2648593485355377
heheheheudah taulah gemana prabowo ya pasti itu sekitaran dia aja yang nikmatin,heheheheudah tau gana prabowo sekitar aja nikmatin,LABEL_4,0.2858272194862366
anggaran rb real blanjanya hanya rb coba cek,anggar rb real blanjanya rb coba cek,LABEL_4,0.3039642870426178
sapa suruh pilih prabowo,sapa suruh pilih prabowo,LABEL_3,0.23362402617931366
indahnya negeriku,indah negeri,LABEL_3,0.26816901564598083
prabowo memang hanya jelas ucapannya tapi tidak jelas sikapnya contoh soal pagar laut omonomonnya akan mengejar korupsi sampai ke antartika tapi di balik pagar laut yg sarat dengan suapkorupsi ga ada tindakan apa bahkan sampai sekarang soal pagar laut entah begaimana kelanjutannya sirna begitu saja,prabowo memang jelas ucap jelas sikap contoh soal pagar laut omonomonnya kejar korupsi antartika balik pagar laut sarat suapkorupsi tindak apa bahkan sekarang soal pagar laut entah begaimana lanjut sirna,LABEL_4,0.28896230459213257
tercengang,cengang,LABEL_3,0.29188650846481323
saudaraku sebangsa kita harus hati klo ada media asing yg bermain utk memecah belah bangsa mari kita dukung program pemerintah kita yg syah,saudara bangsa hati klo media asing main utk pecah belah bangsa dukung program perintah syah,LABEL_4,0.34587663412094116
waduhh bahaya hati abang tempo dilemparin bangke lagi haha,waduhh bahaya hati abang tempo dilemparin bangke haha,LABEL_4,0.2967524230480194
sejauh ini mana program nya makan bergizi buat anak sekolah saya berada di sumatra selatan tepat nya muara enim cuma sekali anak sd di sini makan makanan geratis cuma buat dokumentasi aja padahal kami gak terlalu plosok juga mana janji presiden,jauh mana program nya makan gizi buat anak sekolah ada sumatra selatan tepat nya muara enim cuma sekali anak sd sini makan makan gerat cuma buat dokumentasi aja padahal terlalu plosok mana janji presiden,LABEL_4,0.3041595220565796
dikasih program keluarga s gak mau malah dibully,kasih program keluarga s mau malah dibully,LABEL_4,0.2904135584831238
proyek duit besar yang dari awal dipaksa lahir disaat korupsi masi menjamur uda ketebak dari awal bakal jadi ladang cuan ckckck tidak ada transparansi sempat dikasi statement penyumbang dana mbg hamba allah gibran asbun ngangong sulfat aduh gabisa disebutin satu satu di sini baca laporan tempo ada semua,proyek duit besar awal paksa lahir saat korupsi mas jamur uda tebak awal bakal jadi ladang cuan ckckck transparansi sempat kasi statement sumbang dana mbg hamba allah gibran asbun ngangong sulfat aduh gabisa disebutin satu satu sini baca lapor tempo semua,LABEL_4,0.32137858867645264
kebijakan yang sangat rentan menjadi ladang cuan para pengkhianat,bijak sangat rentan jadi ladang cuan khianat,LABEL_4,0.28025248646736145
di situ ada proyekpemerintahdi situ ada tikus,situ proyekpemerintahdi situ tikus,LABEL_4,0.24024014174938202
si raffi non ciab periksa,si raffi non ciab periksa,LABEL_0,0.2775891423225403
proyek ini jelas pemborosan anggaran pertama menyediakan tanah buat bangun dapur gedungnya sendiri belum bayar yg pembuat mkn nya mbg ini akan masalah anaknya blm dpt makan pemborosannya udh nyata terlihat,proyek jelas boros anggar pertama sedia tanah buat bangun dapur gedung sendiri bayar buat mkn nya mbg masalah anak blm dpt makan boros udh nyata lihat,LABEL_4,0.3401528298854828
para kabib harus tes dna,kabib tes dna,LABEL_3,0.2611907422542572
program mbg dari januari sampai saat ini kok belum terelisasi si di tempat saya cuma jadi omon omon tapi di tempatku tdk ada program mbg saya orang jawa tengah kabbanjarnegara desapunggelan coba cek sini kalau di skolah² ada mbg semenjak di terbitkan mbg,program mbg januari kok rel si tempat cuma jadi omon omon tempat tdk program mbg orang jawa tengah kabbanjarnegara desapunggelan coba cek sini kalau skolah mbg semenjak terbit mbg,LABEL_4,0.3112865388393402
klo itu dari saya sendiriau bilang apa,klo sendiriau bilang apa,LABEL_1,0.2507273256778717
pret,pret,LABEL_3,0.2505612373352051
proyek tdk urgent yg hny menghabiskn anggaran ngiras bancakan ksh mkn combe dibawah,proyek tdk urgent hny menghabiskn anggar ngiras bancak ksh mkn combe bawah,LABEL_4,0.3285233974456787
kenapa petani sm peternak sptnya tdk terdampak penghasilannya ya,tani sm ternak sptnya tdk dampak hasil,LABEL_4,0.2839670479297638
kompor mbledhug,kompor mbledhug,LABEL_3,0.24751757085323334
tempo dari dulu joss,tempo dulu joss,LABEL_4,0.23795673251152039
min saran itukan setiap ditanya misal aaaa jadi gimana tuh pram naa baca aj di gimn di buatkan vedio fullnya cuman khusus pelanggan di youtube misal di lvl baru bisa open tuh konten,min saran itu tanya misal aaaa jadi gimana tuh pram naa baca aj gimn buat vedio fullnya cuman khusus langgan youtube misal lvl baru open tuh konten,LABEL_4,0.3123473525047302
ora kaget ora nggumun ora heran dah ketebak pasti duitnya di garong berjamaah asuuu kabeh,ora kaget ora nggumun ora heran dah tebak duit garong jamaah asuuu kabeh,LABEL_4,0.3239835798740387
udah gak aneh,udah aneh,LABEL_3,0.24333089590072632
mantap,mantap,LABEL_3,0.24245457351207733
proyek asal an mubazir,proyek asal an mubazir,LABEL_4,0.2567806839942932
maju tak gentar membela yg benar good job tempo,maju tak gentar bela benar good job tempo,LABEL_4,0.24209646880626678
semua proyek masuk ke yayasan isinya petinggi politikus margin baru disubcont lg ke umkm dgn biaya minimalis blom hrs nombokin dulu pembayaran molor bs bln,semua proyek masuk yayasan isi petinggi politikus margin baru disubcont lg umkm biaya minimal blom hrs nombokin dulu bayar molor bs bln,LABEL_4,0.3426845967769623
di jakarta aja masih banyak yg belum ngerasain mbg gimana ituuu,jakarta aja banyak ngerasain mbg gimana ituuu,LABEL_3,0.2334297001361847
selalu tempo dong,selalu tempo dong,LABEL_1,0.23821251094341278
proyek banyak yg diolah dan banyak yg dioleh didapat para pejabat,proyek banyak olah banyak oleh dapat jabat,LABEL_4,0.27201583981513977
nih sih bkn kebangkitan new orba tp super brutalisme new orba,nih sih bkn bangkit new orba tp super brutalisme new orba,LABEL_4,0.3168568015098572
sering nggak tepat analisanya,sering tepat analisanya,LABEL_1,0.26031598448753357
program mbg adalah politik balas budi terhadap tim pemenangan mas wowo,program mbg politik balas budi tim menang mas wowo,LABEL_4,0.29133185744285583
sumpah ngeriapbn sudah megap megap malah mbg dipaksakan dan yg menikmati katering gede n dekat dgn penguasadulu bilangnya sbg penggerak umkm skrng koq jauh dari janji n harapan hanya demi memberi makan x anak tapi rela mengorbankan banyak orang tua yg dipecat akibat efisiensi anggaran disemua kementrian,sumpah ngeriapbn megap megap malah mbg paksa nikmat katering gede n dekat penguasadulu bilang sbg gerak umkm skrng koq jauh janji n harap beri makan x anak rela korban banyak orang tua pecat akibat efisiensi anggar semua tri,LABEL_4,0.3137519061565399
mbg adalah korupsi terselubung yang lucunya dipamerkan secara terangterangan,mbg korupsi selubung lucu pamer terangterangan,LABEL_4,0.25039538741111755
george soros,george soros,LABEL_3,0.283231645822525
sudah kuduga,duga,LABEL_3,0.26684674620628357
nah kan akhirnya terbongkar oleh tim tempo pula keren,nah kan akhir bongkar tim tempo keren,LABEL_4,0.25858256220817566
kalau seperti saya yg sdh tua tidak akan kaget prabowo itu dulu produknya soeharto jadi sama saja prabowo mungkin tdk tetapi kroninya yg pada korupsi hasilnya pasti ikut menikmati,kalau sdh tua kaget prabowo dulu produk soeharto jadi sama prabowo mungkin tdk kroni korupsi hasil ikut nikmat,LABEL_4,0.24740853905677795
makan gratisngasih makan gratis jd jangan minta bayaransiap di kemplang,makan gratisngasih makan gratis jd jangan minta bayaransiap kemplang,LABEL_4,0.2911102771759033
akhirnya kalian main aman hahahahahha ahhahahaha,akhir kalian main aman hahahahahha ahhahahaha,LABEL_4,0.28208816051483154
yang memaksakan proyek sengketa nasional itu sebenarnya siapa ya presidennya atau para pendengungpendengung yang aji mumpung,paksa proyek sengketa nasional benar siapa presiden pendengungpendengung aji mumpung,LABEL_4,0.2971111536026001
kubu sebelah bikin bocor kasar,kubu belah bikin bocor kasar,LABEL_3,0.22945241630077362
knp semua harus berbentuk yayasan untuk menjadi mintra bgn,knp semua bentuk yayasan jadi mintra bgn,LABEL_4,0.290904700756073
program paling blunder dalam janji politik prabowo gibrankami di tanah papua merasa ini produk gagal yang mustahil di laksanakan disana,program paling blunder janji politik prabowo gibrankami tanah papua rasa produk gagal mustahil laksana sana,LABEL_4,0.3356489837169647
pak prabowo itu ga malu ka kalo nonton kembali pernyataannya selama kampanye itu dan pernyataannya selama jadi presiden ya,pak prabowo malu ka kalo nonton nyata lama kampanye nyata lama jadi presiden,LABEL_4,0.3136924207210541
memasak dengan cara menggoreng alus,masak cara goreng alus,LABEL_2,0.22592411935329437
food printing money,food printing money,LABEL_3,0.28214317560195923
kenapa ngga bikin pilot project dulu setelah ketemu mekanisme yg baik baru dikembangkan secara masal,ngga bikin pilot project dulu ketemu mekanisme baik baru kembang masal,LABEL_4,0.2360997200012207
gua kira rizzingnyenggolnyindirroasting cookingmasak atau meramaikanmamanasi keadaanmengorengmemasak,gua kira rizzingnyenggolnyindirroasting cookingmasak meramaikanmamanasi keadaanmengorengmemasak,LABEL_4,0.28002238273620605
bagaimana cara modal mereka kembali dengan keuntungan yang sangat besar,bagaimana cara modal untung sangat besar,LABEL_4,0.2844810485839844
maen apa kita hari ini,maen apa hari,LABEL_3,0.2448773831129074
apakah ini proyek balas budi pak presiden jika seperti itu semoga hanya setahun,proyek balas budi pak presiden moga tahun,LABEL_4,0.2866794466972351
kalo saya ingin menyampaikan sebuah persoalan saya harus menghubungi siapa,kalo sampai buah soal hubung siapa,LABEL_4,0.25624334812164307
makan tu pilihanmu no,makan tu pilih no,LABEL_4,0.26303428411483765
subcontractor itu harus dilarang sama sekali karena mutu makanan yg akan diterima sama rakyat lebih sedikit bermutu karena subcontractor juga mau untung duit,subcontractor larang sama sekali mutu makan terima sama rakyat lebih sedikit mutu subcontractor mau untung duit,LABEL_4,0.2837556004524231
sebenarnya proyek mbg gausah di realisasikan kalu hanya omon omon semata,benar proyek mbg gausah realisasi kalu omon omon semata,LABEL_4,0.2292843908071518
kasihan kantin di sekolah yg dipunyai ibu miskin dgn modal kecilan,kasihan kantin sekolah punya ibu miskin modal kecil,LABEL_4,0.2708609402179718
majalah tempo versi cetak dimana mendapatkan nya ya,majalah tempo versi cetak dapat nya,LABEL_4,0.253526896238327
lagian ko gw heran ya cuman program makan doang aja birokrasinya ribet bangett padahal simpelnya cuman bikin makanan buat di sekolahan doang astaga,lagi ko gw heran cuman program makan doang aja birokrasi ribet bangett padahal simpel cuman bikin makan buat sekolah doang astaga,LABEL_0,0.2229270339012146
rusak negeri ini karena bangsatnya pejabat koruptor,rusak negeri bangsat jabat koruptor,LABEL_4,0.25795289874076843
trus ttg menu para siswa tdk boleh memfoto atau mempublis di media apapun,trus ttg menu siswa tdk foto mempublis media apa,LABEL_4,0.3005979657173157
ngasi makan kagak kritik muluuu,ngasi makan kagak kritik muluuu,LABEL_4,0.27386361360549927
klo boleh berpendapat dari awal ide gagasan makan gratis ini susah dicerna pikiran,klo dapat awal ide gagas makan gratis susah cerna pikir,LABEL_4,0.2541525959968567
hidup tempo,hidup tempo,LABEL_3,0.2522817552089691
semoga tempo bocor alus tetap menyiarkan temuan nya walaupun selalu mendapatkan tantangan dan tekananmaju terus dan jangan berhenti,moga tempo bocor alus tetap siar temu nya walaupun selalu dapat tantang tekananmaju terus jangan henti,LABEL_4,0.3097299635410309
sdh diduga proyek pemerintah pasti yg menikmati pasti yg deket kekuasaan,sdh duga proyek perintah nikmat deket kuasa,LABEL_4,0.2943139672279358
